dataset_id,dataset_role,pocket_id,source_bus,load_bus,scenario_id,architecture,load_interface,load_boundary_voltage_v,voltage_support_location,voltage_support_role,var_coordination_risk,voltage_kv,vdc_pp_kv,corridor_length_km,current_limit_kA,short_circuit_gva,useful_mw,corridor_transfer_mw,loss_mw,efficiency_to_load_boundary,efficiency_to_800v,voltage_min_pu,line_loading_pct,line_current_kA,source_q_mvar,q_margin_mvar,stability_margin_mw,binding_constraint,converged,max_transfer_mw,binding_constraint_at_limit,first_violation_mw
A,Full Texas Combined T&D,A-mpc-0071,110049,110077,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,100.87606799999999,2.0,3.0,295.625,302.5369035532995,15.848910289015642,0.949116411469874,0.949116411469874,0.9500362614467409,66.6144530226004,1.332289060452008,53.716328884266545,166.28367111573345,648.9450673736403,none,True,295.625,voltage_limit,298.0859375
A,Full Texas Combined T&D,A-mpc-0071,110049,110077,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,100.87606799999999,2.0,3.0,544.1796875,551.8795104295125,28.17469634869053,0.950774035905456,0.950774035905456,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0072,110133,110049,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,19.215396,2.0,3.0,443.28125,458.59612333814925,16.69173262036518,0.9637114933897288,0.9637114933897288,0.9802158729568897,99.86489805627255,1.997297961125451,116.11812656432878,103.88187343567122,4536.448475274337,none,True,443.28125,thermal_current_limit,445.7421875
A,Full Texas Combined T&D,A-mpc-0072,110133,110049,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,19.215396,2.0,3.0,460.5078125,470.61062182741114,11.445896544370932,0.9757478406779618,0.9757478406779618,0.989526350776293,99.48661440646926,1.989732288129385,22.822324781496675,197.17767521850334,4524.433976785076,none,True,460.5078125,thermal_current_limit,462.96875
A,Full Texas Combined T&D,A-mpc-0072,110133,110049,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,19.215396,2.0,3.0,544.1796875,551.8795104295125,14.033900197208595,0.9748592644347794,0.9748592644347794,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0076,110053,160133,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,120.0,2.0,3.0,120.8984375,124.50259179869333,6.43046591985591,0.9494972017574673,0.9494972017574673,0.9501737038088067,27.969171383571034,0.5593834276714207,39.94596699125702,180.05403300874298,489.9067706296864,none,True,120.8984375,voltage_limit,123.359375
A,Full Texas Combined T&D,A-mpc-0076,110053,160133,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,120.0,2.0,3.0,192.265625,195.46352791878175,10.259754461301833,0.9493408950098411,0.9493408950098411,0.9500193867071219,43.03913712884837,0.8607827425769674,34.72475913162894,185.27524086837104,418.94583450959794,none,True,192.265625,voltage_limit,194.7265625
A,Full Texas Combined T&D,A-mpc-0076,110053,160133,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,120.0,2.0,3.0,544.1796875,551.8795104295125,37.56614601375918,0.9354251567443831,0.9354251567443831,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0086,110132,110065,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,53.780255999999994,2.0,3.0,339.921875,352.5362887987817,18.430663730106616,0.9485683461447787,0.9485683461447787,0.9502667397428843,79.18857253822624,1.5837714507645249,112.05516788937904,107.94483211062096,1432.166260776289,none,True,339.921875,voltage_limit,342.3828125
A,Full Texas Combined T&D,A-mpc-0086,110132,110065,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,53.780255999999994,2.0,3.0,448.203125,458.2685532994924,21.204318145356837,0.9548274778020707,0.9548274778020707,0.960739833561999,99.78024127403332,1.9956048254806664,64.2529705373577,155.7470294626423,1326.4339962755782,none,True,448.203125,thermal_current_limit,450.6640625
A,Full Texas Combined T&D,A-mpc-0086,110132,110065,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,53.780255999999994,2.0,3.0,544.1796875,551.8795104295125,20.71362622326069,0.9633317907646395,0.9633317907646395,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0087,110065,110729,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,57.265308,2.0,3.0,325.15625,334.1234552931578,17.504894009985247,0.9489148556351191,0.9489148556351191,0.9500960100179329,75.06607088606701,1.50132141772134,106.56887846972045,113.43112153027955,1341.9656700809692,none,True,325.15625,voltage_limit,327.6171875
A,Full Texas Combined T&D,A-mpc-0087,110065,110729,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,57.265308,2.0,3.0,450.6640625,457.52696700507613,21.98612410238844,0.9534833059933095,0.9534833059933095,0.9579687272417327,99.90693958228431,1.998138791645686,68.59052990705023,151.4094700929498,1218.5621583690508,none,True,450.6640625,thermal_current_limit,453.125
A,Full Texas Combined T&D,A-mpc-0087,110065,110729,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,57.265308,2.0,3.0,544.1796875,551.8795104295125,21.188560871901927,0.9625225489175968,0.9625225489175968,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0088,110065,110729,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,57.265308,2.0,3.0,325.15625,334.1234552931578,17.504894009985247,0.9489148556351191,0.9489148556351191,0.9500960100179329,75.06607088606701,1.50132141772134,106.56887846972045,113.43112153027955,1341.9656700809692,none,True,325.15625,voltage_limit,327.6171875
A,Full Texas Combined T&D,A-mpc-0088,110065,110729,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,57.265308,2.0,3.0,450.6640625,457.52696700507613,21.98612410238844,0.9534833059933095,0.9534833059933095,0.9579687272417327,99.90693958228431,1.998138791645686,68.59052990705023,151.4094700929498,1218.5621583690508,none,True,450.6640625,thermal_current_limit,453.125
A,Full Texas Combined T&D,A-mpc-0088,110065,110729,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,57.265308,2.0,3.0,544.1796875,551.8795104295125,21.188560871901927,0.9625225489175968,0.9625225489175968,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0089,111363,110065,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,49.495355999999994,2.0,3.0,428.515625,443.57328983252535,20.454202096541344,0.954441922681492,0.954441922681492,0.9506518613630844,99.59742237394163,1.9919484474788325,148.9885705740481,71.01142942595189,1495.6340976241886,none,True,428.515625,thermal_current_limit,430.9765625
A,Full Texas Combined T&D,A-mpc-0089,111363,110065,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,49.495355999999994,2.0,3.0,453.125,463.26538071065994,15.515352915128252,0.9668928362258677,0.9668928362258677,0.9742158970780678,99.47293349262422,1.9894586698524843,58.76998090554771,161.2300190944523,1475.9420067460542,none,True,453.125,thermal_current_limit,455.5859375
A,Full Texas Combined T&D,A-mpc-0089,111363,110065,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,49.495355999999994,2.0,3.0,544.1796875,551.8795104295125,16.868187616519663,0.9699344951390887,0.9699344951390887,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0090,111363,110065,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,49.495355999999994,2.0,3.0,428.515625,443.57328983252535,20.454202096541344,0.954441922681492,0.954441922681492,0.9506518613630844,99.59742237394163,1.9919484474788325,148.9885705740481,71.01142942595189,1495.6340976241886,none,True,428.515625,thermal_current_limit,430.9765625
A,Full Texas Combined T&D,A-mpc-0090,111363,110065,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,49.495355999999994,2.0,3.0,453.125,463.26538071065994,15.515352915128252,0.9668928362258677,0.9668928362258677,0.9742158970780678,99.47293349262422,1.9894586698524843,58.76998090554771,161.2300190944523,1475.9420067460542,none,True,453.125,thermal_current_limit,455.5859375
A,Full Texas Combined T&D,A-mpc-0090,111363,110065,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,49.495355999999994,2.0,3.0,544.1796875,551.8795104295125,16.868187616519663,0.9699344951390887,0.9699344951390887,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0094,110069,110135,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,90.09716399999999,2.0,3.0,221.796875,249.71362075379025,10.838934772543187,0.9534081413212314,0.9534081413212314,0.950049644014529,56.104816610117425,1.1220963322023485,84.73891996107423,135.26108003892577,815.6002663736668,none,True,221.796875,voltage_limit,224.2578125
A,Full Texas Combined T&D,A-mpc-0094,110069,110135,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,90.09716399999999,2.0,3.0,384.21875,411.8697969543147,18.241383028409484,0.9546753043807154,0.9546753043807154,0.950087841102813,90.68312463426554,1.8136624926853109,88.90891671191397,131.09108328808603,653.4440901731423,none,True,384.21875,voltage_limit,386.6796875
A,Full Texas Combined T&D,A-mpc-0094,110069,110135,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,90.09716399999999,2.0,3.0,544.1796875,551.8795104295125,21.1579199268283,0.9625747170383199,0.9625747170383199,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0095,110069,111411,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,36.545435999999995,2.0,3.0,438.359375,450.44851216960797,18.956335726813702,0.9585486890518449,0.9585486890518449,0.9639017088668521,99.75085375552953,1.9950170751105907,135.10374319245358,84.89625680754642,2175.919387778282,none,True,438.359375,thermal_current_limit,440.8203125
A,Full Texas Combined T&D,A-mpc-0095,110069,111411,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,36.545435999999995,2.0,3.0,460.5078125,467.52062182741116,13.866001090965561,0.9707698850701701,0.9707698850701701,0.981426547065116,99.6490726004398,1.9929814520087958,43.54726819288596,176.45273180711405,2158.8472781204787,none,True,460.5078125,thermal_current_limit,462.96875
A,Full Texas Combined T&D,A-mpc-0095,110069,111411,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,36.545435999999995,2.0,3.0,544.1796875,551.8795104295125,15.65787028611112,0.9720314043451631,0.9720314043451631,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0099,110073,110125,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,61.893,2.0,3.0,295.625,330.57778828190993,15.669113592691506,0.9496646004260988,0.9496646004260988,0.9502282847657956,74.25914267744132,1.4851828535488263,108.08316458508666,111.91683541491334,1220.1914424873205,none,True,295.625,voltage_limit,298.0859375
A,Full Texas Combined T&D,A-mpc-0099,110073,110125,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,61.893,2.0,3.0,423.59375,456.84441624365485,20.012366890748197,0.9548870808387051,0.9548870808387051,0.9593807815361884,99.61106819545657,1.9922213639091313,73.69499174091253,146.30500825908746,1093.9248145255756,none,True,423.59375,thermal_current_limit,426.0546875
A,Full Texas Combined T&D,A-mpc-0099,110073,110125,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,61.893,2.0,3.0,544.1796875,551.8795104295125,20.223371102082524,0.964168565719378,0.964168565719378,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0100,110073,110127,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,47.629044,2.0,3.0,175.0390625,402.36631465264776,12.27841428330028,0.9344513149859227,0.9344513149859227,0.9500215401946848,90.40498486497613,1.8080996972995227,128.41697642408437,91.58302357591563,1612.8276077783796,none,True,175.0390625,voltage_limit,177.5
A,Full Texas Combined T&D,A-mpc-0100,110073,110127,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,47.629044,2.0,3.0,234.1015625,460.16656091370555,13.296093919980837,0.9462561848305892,0.9462561848305892,0.9666576453089696,99.58012265958867,1.9916024531917733,56.67589987085564,163.32410012914437,1555.0273615173219,none,True,234.1015625,thermal_current_limit,236.5625
A,Full Texas Combined T&D,A-mpc-0100,110073,110127,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,47.629044,2.0,3.0,544.1796875,551.8795104295125,19.47266794777852,0.9654526983528544,0.9654526983528544,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0101,110073,110127,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,47.629044,2.0,3.0,175.0390625,402.36631465264776,12.27841428330028,0.9344513149859227,0.9344513149859227,0.9500215401946848,90.40498486497613,1.8080996972995227,128.41697642408437,91.58302357591563,1612.8276077783796,none,True,175.0390625,voltage_limit,177.5
A,Full Texas Combined T&D,A-mpc-0101,110073,110127,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,47.629044,2.0,3.0,234.1015625,460.16656091370555,13.296093919980837,0.9462561848305892,0.9462561848305892,0.9666576453089696,99.58012265958867,1.9916024531917733,56.67589987085564,163.32410012914437,1555.0273615173219,none,True,234.1015625,thermal_current_limit,236.5625
A,Full Texas Combined T&D,A-mpc-0101,110073,110127,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,47.629044,2.0,3.0,544.1796875,551.8795104295125,19.47266794777852,0.9654526983528544,0.9654526983528544,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0102,110073,110128,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,47.762352,2.0,3.0,376.8359375,428.62837256284155,20.053815928736682,0.9494725783281339,0.9494725783281339,0.9503352579576326,96.27383856129684,1.9254767712259369,140.15981751917758,79.84018248082242,1580.9410054275886,none,True,376.8359375,voltage_limit,379.296875
A,Full Texas Combined T&D,A-mpc-0102,110073,110128,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,47.762352,2.0,3.0,416.2109375,463.9491751269035,16.764475582793537,0.9612807677382182,0.9612807677382182,0.970807714261979,99.9694905229364,1.999389810458728,57.27985482960282,162.7201451703972,1545.6202028635266,none,True,416.2109375,thermal_current_limit,418.671875
A,Full Texas Combined T&D,A-mpc-0102,110073,110128,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,47.762352,2.0,3.0,544.1796875,551.8795104295125,18.078504946928206,0.9678466135491043,0.9678466135491043,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
B,Austin-Travis 150-bus T&D,ATX-138-01,B_12,B_47,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,12.0,4.2,5.0,860.8203125,964.5601374694039,30.040848568658006,0.9662788660214777,0.9662788660214777,0.9809953132722147,99.9418299312963,4.197556857114445,252.94941402749564,7.050585972504365,7922.639862530595,none,True,860.8203125,thermal_current_limit,862.28515625
B,Austin-Travis 150-bus T&D,ATX-138-01,B_12,B_47,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,12.0,4.2,5.0,901.8359375,995.5694796954315,20.038721082028292,0.9782630741657974,0.9782630741657974,0.9920557037710573,99.96466425280347,4.198515898617746,57.11321357709693,202.88678642290307,7891.630520304568,none,True,901.8359375,thermal_current_limit,903.30078125
B,Austin-Travis 150-bus T&D,ATX-138-01,B_12,B_47,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,12.0,4.2,5.0,948.7109375,962.1346399972415,22.16547979585789,0.9771696176763728,0.9771696176763728,0.995,82.9998826774708,3.4859950724537736,0.0,520.0,inf,none,True,948.7109375,converter_rating_limit,950.17578125
B,Austin-Travis 150-bus T&D,ATX-138-02,B_18,B_64,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,19.0,4.0,4.5,728.61328125,813.7070819144192,28.087431462359763,0.9628817166542878,0.9628817166542878,0.9699658960335915,89.53355941579571,3.581342376631828,239.8007110551878,0.19928894481219572,4138.91211313202,none,True,728.61328125,reactive_power_limit,730.0
B,Austin-Travis 150-bus T&D,ATX-138-02,B_18,B_64,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,19.0,4.0,4.5,863.125,941.269035532995,23.12365881634521,0.9739083849816724,0.9739083849816724,0.9847682942695666,99.97237498624351,3.9988949994497403,92.97261131336205,147.02738868663795,4011.350159513444,none,True,863.125,thermal_current_limit,864.51171875
B,Austin-Travis 150-bus T&D,ATX-138-02,B_18,B_64,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,19.0,4.0,4.5,899.1796875,911.9025519041669,22.817897308824058,0.9752516734481953,0.9752516734481953,0.995,82.59986883189917,3.303994753275967,0.0,500.0,inf,none,True,899.1796875,converter_rating_limit,900.56640625
B,Austin-Travis 150-bus T&D,ATX-138-03,B_21,B_83,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,25.0,3.8,3.9,623.1015625,695.2855459830943,25.698777204859834,0.9603903148131052,0.9603903148131052,0.9622100890592258,81.1790395448794,3.084803502705417,219.69085609036216,0.30914390963783944,2794.9602721987235,none,True,623.1015625,reactive_power_limit,624.36328125
B,Austin-Travis 150-bus T&D,ATX-138-03,B_21,B_83,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,25.0,3.8,3.9,819.9296875,887.4159263959391,25.43322377873997,0.9699144314951451,0.9699144314951451,0.9770541845823804,99.99660587041785,3.799871023075878,119.12191328331116,100.87808671668884,2602.8298917858788,none,True,819.9296875,thermal_current_limit,821.19140625
B,Austin-Travis 150-bus T&D,ATX-138-03,B_21,B_83,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,25.0,3.8,3.9,819.9296875,831.5312109552476,22.099858218473855,0.973754058475921,0.973754058475921,0.995,79.28405901556518,3.0127942425914767,0.0,480.0,inf,none,True,819.9296875,converter_rating_limit,821.19140625
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,15.0,4.6,5.8,918.0859375,1038.4050420176702,34.59948525586821,0.9636821510758703,0.9636821510758703,0.9722979117186883,99.11601074252455,4.5593364941561285,299.7239101438578,0.2760898561422209,5937.712852719172,none,True,918.0859375,reactive_power_limit,919.70703125
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,15.0,4.6,5.8,974.82421875,1084.6692576142132,24.266991618239377,0.975710934731079,0.975710934731079,0.987972552100139,99.85157203552387,4.593172313634098,90.19066638416065,209.80933361583936,5891.4486371226285,none,True,974.82421875,thermal_current_limit,976.4453125
